location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Eltville-Hattenheim,Rheinbrunnen,50.01346254402014,8.062723714468092,8,Sand and Gravel,Neogene,12.2,,7.0,,,3.6,92.0,54.0,182.0,78.0,254,570.0,,,,0,0.14,0,,44,16.9,,6,
Eltville-Hattenheim,Rheinbrunnen,50.01346254402014,8.062723714468092,8,Sand and Gravel,Neogene,10.5,,7.2,,,,86.0,34.0,184.0,56.0,230,536.0,,,,0,0.8,0.3,,38,,,6,
Eltville-Martinsthal,Rechtebach,50.07269256692209,8.111929350600775,108.2,,Silurian ,13.1,,6.4,,,6,61.0,4.0,29.0,76.0,13,116.0,,,,0.05,0.02,0.02,,0.6,35.1,,6,
Erbach,Brunnen VI,49.66754912067287,8.987465714579656,150,Sandstone,Triassic,11.1,51.0,5.83,292.0,,8.9,1.6,0.8,5.8,2.9,0.7,18.3,0.012,1.5,0.029,,"<0,03",,0.021,4.4,16.77,,6,
Eschborn,Fuhrpark,50.13488712035817,8.567460127263871,16,,Neogene/Paleogene,n.s.,,,,,,136.0,58.0,440.0,392.0,375,627.0,,,,,0.71,,,220,,,6,
Espenau-Hohenkirchen,Simmershausen VI,51.38435214613818,9.467806283636197,211,Sandstone,Triassic,13,527.0,7.12,452.0,,11,18.8,18.2,65.8,36.2,27.4,238.0,,2.53,,0,0,0,,12.96,10.5,,6,
Felsberg,Felsberg,51.13226853870962,9.407677736295044,238.5,Sandstone,Triassic,18.2,,7.0,,,,,,,,,512.0,,,,,,,,,,,6,
Felsberg,Felsberg,51.13226853870962,9.407677736295044,238.5,Sandstone,Triassic,17.9,,7.0,,,,,,,,,457.0,,,,,,,,,,,6,
Flörsheim (Main)-Bad Weilbach,Natron-Lithion-Quelle,50.03697906229195,8.431125883032541,16,Sand and Gravel,Quaternary,12.5,,,,,,991.3,20.94,39.9,763.9,181.2,1370.0,1.117,24.8,Traces,4.169,1.209,0.242,Traces,Traces,15.94,,6,
Flörsheim (Main)-Bad Weilbach,Natron-Lithion-Quelle,50.03688806916847,8.430903619134169,20,Sand and Gravel,Quaternary,13,,,,,,1063.0,22.3,41.1,839.8,194.8,1424.0,1.18,26.3,,1.6,0.78176,,,,14.05,,6,
Flörsheim (Main)-Bad Weilbach,Natron-Lithion-Quelle,50.03682602817002,8.431085813444247,21,Sand and Gravel,Quaternary,13,,,,,,965.3,20.3,44.8,757.3,171.3,1342.0,1.66,21,,2.29,,,,,15.3,,6,
Flörsheim (Main)-Bad Weilbach,Natron-Lithion-Quelle,50.03697906229195,8.431125883032541,16,Sand and Gravel,Quaternary,11.8,,,,,,958.0,21.4,45.81,728.64,169.2,1316.4,1.47,20.9,,2.4,0,,,,,,6,
Flörsheim (Main)-Bad Weilbach,Natron-Lithion-Quelle,50.03688806916847,8.430903619134169,20,Sand and Gravel,Quaternary,12,,,,,,1070.0,22.2,40.1,836.9,197.7,1436.0,0.9,24.8,1.87,2.3,0.67008,0.48,0.44,0.55,13.9,,6,
Flörsheim (Main)-Bad Weilbach,Natron-Lithion-Quelle,50.03696094571478,8.431098179582182,29,Sand and Gravel,Quaternary,13,,,,,,937.3,19.3,35.9,715.8,174.1,1300.0,1.63,19.8,,3.7,0.46,,,,14.6,,6,
Flörsheim (Main)-Bad Weilbach,Schwefelquelle,50.03332923546798,8.429354470352617,14,Sand and Gravel,Quaternary,18.7,,,,,,134.0,77.4,60.8,150.4,99.2,687.0,,,,,,,,,,,6,
Flörsheim (Main)-Bad Weilbach,Schwefelquelle,50.03332923546798,8.429354470352617,14,Sand and Gravel,Quaternary,13.7,,,,,,266.0,61.8,102.5,185.2,20.6,1020.0,1.24,29.4,,,,,,,,,6,
Flörsheim (Main)-Bad Weilbach,Schwefelquelle,50.03332923546798,8.429354470352617,14,Sand and Gravel,Quaternary,13.7,,,,,,231.3,68.28,105.4,177.8,21.38,992.1,0.1,32.04,0.06,1.832,Traces,Traces,Traces,Traces,18.87,,6,
Flörsheim (Main)-Bad Weilbach,Schwefelquelle,50.03332923546798,8.429354470352617,5,Sand and Gravel,Quaternary,13.4,,,,,,234.3,66.9,128.9,197.2,82,967.2,0.84,34.8,,2.31,0.06,0.06,,,18.6,,6,
Flörsheim (Main)-Bad Weilbach,Schwefelquelle,50.03332923546798,8.429354470352617,5,Sand and Gravel,Quaternary,n.s.,,,,,,221.9,65.66,130.1,186.2,112.2,879.6,0.7,31.3,,2.4,,,,,16.5,,6,
Florstadt-Staden,Säuerling,50.3336157141382,8.907663590668776,0,,Neogene/Paleogene,11,,6.15,,,,464.0,92.9,226.63,825.38,57.21,889.38,,16.3,,,1.3,,,0,,,6,
Florstadt-Staden,Staden,50.33524632973894,8.925077157729364,14,,Neogene/Paleogene,n.s.,,7.4,,,,463.0,99.7,191.5,1136.0,,366.0,,,,3,,,,2,,,6,
Frankenberg (Eder),Mineralquelle,51.0517363387883,8.802144827105094,50,,Permian,9.9,,7.25,,,,3583.0,123.7,451.1,2446.0,5526,363.8,Traces,54.79,Traces,0.7,1.85,0.23,,,11.31,,6,
Frankenberg (Eder),Molkerei,51.05640856332645,8.800983956381708,55,Slate,Carboniferous,12,,,,,3.4,728.78,70.48,216.42,1187.68,378.3,363.66,,,,,,,,,,,6,
Frankfurt (Main)-Berkersheim,Ritter-Bechtram-Sprudel,50.18081746406279,8.708870622128973,33,Sand and Gravel,Neogene/Paleogene,11.2,,6.4,,,,169.4,29.5,221.0,187.8,22.8,956.7,,15.9,1.97,0.94,2.68,0.36,0.5,0.45,14.6,,6,
Frankfurt (Main)-Berkersheim,Romanisquelle,50.18061418924031,8.699631612177653,85,Sand and Gravel,Neogene/Paleogene,11.3,,,,,,267.0,40.2,231.0,354.1,17.8,1024.0,,,,,,,,,,,6,
Frankfurt (Main)-Gallus,Hauptbahnhof I,50.1072758763982,8.66181511915814,103.5,Limestone,Neogene/Paleogene,18.8,,7.4,,,,1420.0,51.0,68.2,2088.0,46.5,752.0,,30.2,,9.51,0.08,0.013,1.22,<0.3,,,6,
Frankfurt (Main)-Gallus,Hauptbahnhof II,50.10727587639822,8.66181511915814,40.9,Sand and Gravel,Neogene,17,,7.6,,,,620.0,33.8,62.2,871.0,9.3,526.0,,18.1,,3.91,0.76,0.033,0.98,<0.3,,,6,
Frankfurt (Main)-Gutleutviertel,Grindbrunnen,50.09977558614831,8.661001262250428,12,Sand and Gravel,Neogene,n.s.,,,,,,1035.0,61.0,85.0,1440.0,2.45,704.0,0.68,17,3.2,5.15,0.54,,,1.63,,,6,
Frankfurt (Main)-Innenstadt,Grindbrunnen,50.1065549527963,8.673813975276389,50.25,Sand and Gravel,Neogene,12.2,,,,,,192.0,45.0,91.0,167.0,182,510.0,,6.8,,1.99,2.1,,,6.5,,,6,
Frankfurt (Main)-Nied,Faulbrunnen,50.10882330081684,8.586986240911395,0,Sand and Gravel,Neogene,9,,,,,,554.5,12.6,12.1,555.6,3.9,656.6,,29.9,,,0.5,,,,17.0,,6,
Frankfurt (Main)-Nied,Faulbrunnen,50.10882330081684,8.586986240911395,0,Sand and Gravel,Neogene,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Frankfurt (Main)-Nied,Faulbrunnen,50.10882330081684,8.586986240911395,0,Sand and Gravel,Neogene,12,,8.2,,,0.3,530.0,10.0,28.0,581.0,0.5,644.0,,21,,9.8,<0.01,,,1,15.93,,6,
Frankfurt (Main)-Nied,Selzerbrunnen,50.11040707201603,8.584875652276933,32.55,Sand and Gravel,Neogene,11.5,,,,,,434.4,25.4,35.1,566.8,3.6,434.6,,21.2,,,0.6,,,,22.1,,6,
Frankfurt (Main)-Nied,Selzerbrunnen,50.11040707201603,8.584875652276933,32.55,Sand and Gravel,Neogene,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Frankfurt (Main)-Nied,Selzerbrunnen,50.11040707201603,8.584875652276933,32.55,Sand and Gravel,Neogene,11.3,,7.37,,,0.4,1240.0,62.0,118.0,1878.0,0.5,998.0,,34,,17.9,<0.01,,,8,,,6,
Frankfurt (Main)-Niedererlenbach,Luisenbrunnen,50.19548784605512,8.715503878888168,72,Sand and Gravel,Neogene/Paleogene,12.3,,6.1,,,,278.5,51.2,389.2,403.8,39.5,1480.0,,20.5,3.15,0.16,4.63,0.69,0.37,0.22,16.2,,6,
Frankfurt (Main)-Niederrad,VB II Bundesbahn,50.09015149790583,8.630046732773355,35,Marl,Neogene,n.s.,,,,,,108.05206,13.36775,102.1989,70.906,249.76,225.76327,,,,,,,,,,,6,
Frankfurt (Main)-Niederrad,VB II Bundesbahn,50.09015149790583,8.630046732773355,35,Sand and Gravel,Neogene,n.s.,,,,,,108.05206,13.36775,102.1989,70.906,249.76,225.76327,,,,,,,,,,,6,
Frankfurt (Main)-Osthafen,Molkerei,50.11849425405059,8.73791151143308,48,,Permian,n.s.,,,,,,273.57862,8.506749999999998,24.0468,99.2684,76.85,573.56074,,,,,,,,,,,6,
Frankfurt (Main)-Sossenheim,Sossenheimer Sprudel,50.11847413024717,8.565929937635227,54,,Neogene,11.7,813.0,7.43,,,,32.6,38.99,71.68,8.82,19.8,484.5,0.42,11.18,2.36,2.47,,,0.2,2.39,,,6,
Friedberg (Hesse),Wassererschließung,50.3477861642741,8.758431270597985,10,Sand and Gravel,Neogene,9.6,,7.6,,,,79.2,66.64,222.22,154.67,266.72,549.0,,2.82,,,,,,90.82,,,6,
Friedberg (Hesse),Zuckerfabrik,50.33324480144218,8.769460042628424,153,Sand and Gravel,Neogene,n.s.,,6.3,,,,652.0,17.3,117.4,753.5,29.9,963.8,,38,,,0,,,5.9,,,6,
Friedberg (Hesse)-Dorheim,Germaniabrunnen,50.35376359026866,8.780742446310889,5,Sand and Gravel,Quaternary,11.4,,5.68,,,,490.5,71.73,215.4,824.2,56.28,899.1,,28.53,0.8,0.6294,4.745,0.5395,,2.198,22.22,,6,
Friedberg (Hesse)-Dorheim,Steinquelle,50.35385322436663,8.78060152232415,7.05,Sand and Gravel,Neogene/Paleogene,10.5,,5.86,,,,165.2,37.1,127.9,260.0,36,530.7,,14.2,Traces,,1.19,0.1,,13,23.7,,6,
Friedberg (Hesse)-Ossenheim,Handbohrung  ,50.32258176984632,8.787906523264896,2,Sand and Gravel,Quaternary,n.s.,,7.4,,,,306.6,4.9,22.9,71.0,46.5,772.9,,9.1,,,0,,,0,,,6,
Friedrichsdorf-Burgholzhausen,Säuerling,50.25578848824271,8.672517672239241,0,Sand and Gravel,Quaternary,10.8,,5.65,,,,8.11,16.05,98.9,17.83,52.68,292.8,,1.82,,,6.64,,,0,,,6,
Frielendorf,Ligrabrunnen,50.97395115928303,9.329832134422016,154,,Neogene/Paleogene,16,277.0,6.13,,,2.4,5.2,5.9,20.6,5.0,20.9,73.2,,1.4,,0,1.85,0.037,,0.5,,,6,
Frielendorf-Lenderscheid,Lenderscheid,50.95629851950986,9.371122515441472,202,Sandstone,Triassic,14.1,132.0,6.41,,,5.7,6.6,7.2,13.6,6.2,4.5,78.1,,2,,,0.02,0,,3,,,6,
Frielendorf-Linsingen,Todenhausen,50.97095892645662,9.27001704889718,220,Sandstone,Triassic,16.5,355.0,6.2,,,2.5,5.8,12.3,35.7,3.9,53.4,125.05,,8.7,,0,0.54,0.483,,0.7,,,6,
Fritzlar,Flugplatz I,51.12086550898581,9.281604041783465,168,Sandstone,Triassic,16,,7.2,,,,,,,,,318.0,,,,,,,,,,,6,
Fritzlar,Flugplatz I,51.12086550898581,9.281604041783465,168,Sandstone,Triassic,16.4,,7.1,,,,,,,,,384.0,,,,,,,,,,,6,
Fritzlar,Flugplatz I,51.12086550898581,9.281604041783465,168,Sandstone,Triassic,16.7,650.0,7.1,,,,,,,,,390.0,,,,,,,,,,,6,
Fritzlar,Flugplatz II,51.11862487545333,9.278876816837622,226,Sandstone,Triassic,15.9,,7.3,,,,,,,,,366.0,,,,,,,,,,,6,
Fritzlar,Flugplatz II,51.11862487545333,9.278876816837622,226,Sandstone,Triassic,15.9,617.0,7.2,,,,,,,,,348.0,,,,,,,,,,,6,
Fritzlar-Geismar,Donarquelle,51.15036624612851,9.232763246338711,2.5,Limestone,Triassic,8.8,,,,,,128.0,153.0,272.3,170.4,25.5,1643.0,,1.978,,0.083,12.49,0.372,,,47.93,,6,
Fritzlar-Geismar,Donarquelle,51.15036624612851,9.232763246338711,2.5,Limestone,Triassic,9.2,,,,,,155.65,107.77,291.54,175.88,250.78,1267.45,,16.29,,,9.37,0.78,,,48.1,,6,
Fritzlar-Geismar,Donarquelle,51.15036624612851,9.232763246338711,5.9,Limestone,Triassic,8.4,,,,,,102.2,98.9,272.8,173.9,183.5,1078.0,,,,,,,,,,,6,
Fritzlar-Ungedanken,Büraberg,51.1218438900294,9.246473945786633,100,Sandstone,Triassic,13,,,,,,480.0,67.0,303.0,800.0,488,610.0,,,,,,,,,,,6,
Fuldatal-Simmershausen,Simmershausen I,51.36942795048919,9.511595355418418,155,Sandstone,Triassic,11.4,318.0,6.84,,,7.06,7.5,16.5,54.3,23.0,27.2,171.0,,,,,0.01,0,,23.8,12.5,,6,
Fuldatal-Simmershausen,Simmershausen I,51.36942795048919,9.511595355418418,155,Sandstone,Triassic,11,361.0,6.88,557.0,,5.2,12.5,15.5,58.1,23.0,32.9,189.0,,,,,0.01,0,,17.7,11.5,,6,
Fuldatal-Simmershausen,Simmershausen I,51.36942795048919,9.511595355418418,155,Sandstone,Triassic,9.1,426.0,7.12,444.0,,11.1,10.2,14.3,57.4,29.8,34.1,165.0,,2.23,,0,0,0,,17.5,8.8,,6,
Fuldatal-Simmershausen,Simmershausen II,51.37016137974864,9.508300701042508,166,Sandstone,Triassic,11.8,333.0,6.86,557.0,,6.2,9.0,12.7,54.0,20.0,21.4,171.0,,,,0,0.01,0,,19.4,12.0,,6,
Fuldatal-Simmershausen,Simmershausen II,51.37016137974864,9.508300701042508,166,Sandstone,Triassic,11.2,416.0,7.0,440.0,,11.4,8.85,13.6,56.3,25.6,33.9,177.0,,2.09,,0,0,0,,22.93,9.4,,6,
Fuldatal-Simmershausen,Simmershausen III,51.36981553970814,9.505137654523912,151,Sandstone,Triassic,11.6,368.0,6.92,567.0,,5.6,14.0,17.3,57.1,17.0,30.5,213.0,,,,0,0.01,0,,16.5,11.5,,6,
Fuldatal-Simmershausen,Simmershausen III,51.36981553970814,9.505137654523912,151,Sandstone,Triassic,11.3,434.0,7.09,444.0,,11.3,9.0,15.7,58.8,23.6,39.5,177.0,,2.31,,0,0,0,,20.9,9.2,,6,
Fuldatal-Simmershausen,Simmershausen IV,51.36946714891917,9.502549025899722,162,Sandstone,Triassic,11.4,463.0,6.92,,,6.63,0.0,23.4,70.3,25.0,46.5,220.0,,,,0,0.01,0,,,12.5,,6,
Fuldatal-Simmershausen,Simmershausen IV,51.36946714891917,9.502549025899722,162,Sandstone,Triassic,11.8,397.0,6.9,567.0,,5.2,10.0,19.6,65.7,23.0,44.4,213.0,,,,0,0.01,0,,16.3,12.0,,6,
Fuldatal-Simmershausen,Simmershausen IV,51.36946714891917,9.502549025899722,162,Sandstone,Triassic,11.3,524.0,7.07,445.0,,10.7,12.9,20.4,68.8,27.4,50.3,238.0,,2.84,,0,0,0,,17.58,9.6,,6,
Geisenheim,Brunnen Kellersgrube,49.98343950645501,7.952944969220693,30,Sand and Gravel,Paleogene,11.6,,6.9,,,6.7,26.0,55.0,202.0,72.0,283,366.0,,,,0,0,0,,113,18.2,,6,
Geisenheim,Brunnen Muttergarten,49.98311383784886,7.956716733425279,32,Quartzite,Devonian,n.s.,,7.4,,,9.1,3.0,81.5,270.0,132.0,332,455.0,,,,0,0.64,0,,140,,,6,
Geisenheim,Brunnen Muttergarten,49.98311383784886,7.956716733425279,32,Slate,Devonian,n.s.,,7.4,,,9.1,3.0,81.5,270.0,132.0,332,455.0,,,,0,0.64,0,,140,,,6,
Geisenheim,Echterquelle,49.97840681164519,7.953179616568168,20,Sand and Gravel,Paleogene,12,,,,,0.9,795.5,26.4,78.2,1259.0,319.4,58.06,0.38,88.48,,,15.4,,,,24.6,,6,
Geisenheim,Echterquelle,49.97840681164519,7.953179616568168,20,Sand and Gravel,Paleogene,12.3,,,,,,928.0,28.8,75.0,1220.0,277,427.0,,27.3,,,5.6,,,,11.1,,6,
Geisenheim,Echterquelle,49.97840681164519,7.953179616568168,24.5,Sand and Gravel,Paleogene,11.2,,7.3,,,3.1,802.0,19.0,55.0,964.0,258,458.0,,,,2.35,0.56,0.13,,0,10.4,,6,
Geisenheim,Echterquelle,49.97840681164519,7.953179616568168,20,Sand and Gravel,Paleogene,19,,7.2,,,,1000.0,27.0,78.0,1294.0,300,497.0,,25,,,,,,,,,6,
Gelnhausen,Barbarossaquelle,50.20040200849265,9.213532707210087,40.8,Marl,Permian,10.1,,,,,,12270.0,293.6,1483.0,20670.0,1535,2420.0,Traces,802.5,,,16.3,,,,21.6,,6,
Gelnhausen,Barbarossaquelle,50.20040200849265,9.213532707210087,40.8,Marl,Permian,10.1,,,,,,10939.0,253.9,966.2,22400.0,1585,2341.0,,4689,,0,16,Traces,,,72.0,,6,
Gelnhausen,Barbarossaquelle,50.20040200849265,9.213532707210087,40.8,Marl,Permian,10.3,,6.0,,,,,302.0,1744.0,23400.0,1935,,,,,0,150,0,,,,,6,
Gelnhausen,Gelasprudel,50.20059099514483,9.20849132306798,41,Sandstone,Permian,n.s.,,,,,,8964.8,1097.3,608.7,17632.12,776.9,2632.27,,630.6,,,582.76,,,,,,6,
Gelnhausen,Gelasprudel,50.20059099514483,9.20849132306798,29.5,Sandstone,Permian,10.1,,,,,,10540.0,258.0,1325.0,17810.0,1478,1903.0,Traces,664.3,,,18.6,,,,17.1,,6,
Gelnhausen,Marberg,50.20563391048601,9.203750750858294,130.6,Dolomite,Permian,10.6,,,,,,2540.0,199.0,388.0,4331.0,267,711.9,,196,,,3.32,,,,,,6,
Gelnhausen,Schwimmbad,50.19924898108989,9.20484395209332,10.2,Sand and Gravel,Quaternary,n.s.,,,,,,2240.0,68.5,315.2,4087.5,345.6,793.0,,134,,,24.73,,,,,,6,
Gelnhausen,Solebohrung 1977,50.20182729907376,9.220542362689342,32,,Permian,11.6,,,,,,4260.0,180.0,575.0,7126.9,498.04,1418.7,,215.2,,,6.68,,,,,,6,
Gelnhausen,Solebohrung 1977,50.20182729907376,9.220542362689342,82,,Permian,12.7,,6.1,,,,12288.0,298.6,1400.0,20448.0,1455,2430.0,,650,,,18.6,,,,,,6,
Gelnhausen,Solebohrung 1977,50.20182729907376,9.220542362689342,82,,Permian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Gelnhausen,Sprudel VI,50.20049983175985,9.209191233115769,46.1,Dolomite,Permian,10.9,,,,,,9705.0,249.1,1409.3,20000.0,1576,2148.0,,3663,,0,8.4,Traces,,,50.68,,6,
Gemünden (Wohra)-Schiffelbach,Schiffelbach,50.95679915737171,8.983296789211858,241,Claystone,Permian,n.s.,,,,,8.6,50.58,49.22,179.35,17.02,451.49,317.29,,5.47,,,,,,,,,6,
Gemünden (Wohra)-Schiffelbach,Schiffelbach,50.95679915737171,8.983296789211858,241,Sandstone,Permian,n.s.,,,,,8.6,50.58,49.22,179.35,17.02,451.49,317.29,,5.47,,,,,,,,,6,
Gersfeld-Obernhausen,Wasserkuppe,50.49644833623977,9.950273627066625,200,,Neogene,11,,9.3,,,8.1,26.0,0.2,4.0,3.5,11,67.2,,9,,0,0,0,,1,,,6,
Gießen,Gailsche Tonwerke,50.56490119800467,8.687885440040043,97.3,Slate,Devonian,11.8,,7.25,,,,1026.0,60.0,158.7,1727.0,253.8,247.7,,18.9,,0.05,0.34,0.75,0.28,0.25,20.7,,6,
Gießen,Gailsche Tonwerke,50.56490119800467,8.687885440040043,97.3,Claystone,Devonian,11.8,,7.25,,,,1026.0,60.0,158.7,1727.0,253.8,247.7,,18.9,,0.05,0.34,0.75,0.28,0.25,20.7,,6,
Gießen-Wieseck,Graf-Meinhardt-Sprudel,50.60889330219032,8.717169045270225,164,Dolomite,Devonian,14.2,,7.3,,,,629.5,40.0,95.8,1008.0,105.5,315.5,,11.4,1.97,0,0.87,0.31,0.2,1.02,33.8,,6,
Gießen-Wieseck,Graf-Meinhardt-Sprudel,50.60889330219032,8.717169045270225,164,Dolomite,Devonian,n.s.,,,,,,,,,,,,,,,,,,,,,,6,
Ginsheim-Gustavsburg,Gut Röckenwörth,49.95578508898298,8.352094118478487,6,Sand and Gravel,Quaternary,n.s.,,7.52,,,,43.0,26.0,195.0,112.0,235,358.0,,0,,0.5,4.2,1.6,,,,,6,
Gladenbach-Mornshausen,Mappesmühle,50.74822475511967,8.607891039620533,125,,Devonian,7,,,,,,1353.8,37.5,166.0,2115.0,24.08,628.3,,,,,,,,,,,6,
Gladenbach-Mornshausen,Mappesmühle,50.74822475511967,8.607891039620533,125,Dolerite,Devonian,n.s.,,,,,,1705.0,71.74,192.2,2639.77,21.81,610.0,,23,,,2,,,,,,6,
Grebenau-Wallersdorf,Wallersdorf,50.74839363011249,9.488918657566131,372,,Permian,n.s.,,,,,,73.1,102.6,568.5,82.8,1653,200.1,,,,,,,,,,,6,
Grebenhain-Ilbeshausen,Hasselborn 2/2A,50.52539467209309,9.292420893655073,310,Tuff,Neogene,17.6,,9.8,,,,37.3,2.6,5.5,13.0,13.5,68.7,,2,,0.2,,,,2.2,,,6,
Grebenhain-Ilbeshausen,Hasselborn 2/2A,50.52539467209309,9.292420893655073,380,Tuff,Neogene,21.3,,9.6,,,,36.0,3.6,5.6,12.1,8.7,61.2,,1.6,,0.3,,,,3.3,,,6,
Grebenstein-Frankenhausen,Frankenhausen I,51.41194726364163,9.444516148478408,158,Sandstone,Triassic,14,,7.3,,,,,,,,,330.0,,,,,,,,,,,6,
Grebenstein-Frankenhausen,Frankenhausen I,51.41194726364163,9.444516148478408,158,Sandstone,Triassic,12.2,,7.2,,,,,,,,,311.0,,,,,,,,,,,6,
Grebenstein-Frankenhausen,Frankenhausen I,51.41194726364163,9.444516148478408,158,Sandstone,Triassic,11.5,386.0,7.42,,,3.6,5.2,24.8,72.7,9.4,19.8,305.0,,2.4,,0,0.628,0.307,0.2,4.2,,,6,
Grebenstein-Frankenhausen,Frankenhausen II,51.42003535732017,9.444882230369894,206,Sandstone,Triassic,15,,7.4,,,,,,,,,164.0,,,,,,,,,,,6,
Grebenstein-Frankenhausen,Frankenhausen II,51.42003535732017,9.444882230369894,206,Sandstone,Triassic,12.1,251.0,7.44,,,3.6,6.1,13.4,36.9,8.5,23.1,153.0,,2.8,,0,0.981,0.047,0,2,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,10.6,,7.5,,,,,,,,,184.0,,,,,,,,,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,10.1,,6.7,,,,,,,,,140.0,,,,,,,,,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,11.5,330.0,7.03,,,5.7,8.0,11.0,43.6,13.8,15.8,150.0,,1.4,,0,0.02,0,,16.6,,,6,
Grebenstein-Kressenbrunnen,Quelle Kressenbrunnen,51.44015750109205,9.42379251254053,0,Sandstone,Triassic,13,343.0,7.02,,,5.8,5.2,9.1,44.0,10.5,15,142.0,,1,,0,0,0.014,,18.1,,,6,
Greifenstein-Nenderoth,Prinz-Heinrich-Quelle,50.5756777233251,8.213983498402838,101,Slate,Carboniferous,9.7,,,,,,188.0,49.42,153.3,4.339,1.796,1240.0,0.623,4.726,0.579,0.596,9.036,1.351,,,17.7,,6,
Großalmerode,Querenberg,51.25283841352443,9.814390435159991,200,Sandstone,Triassic,10.9,426.0,7.79,,,10.2,4.3,15.3,50.4,4.0,53,175.0,,1.1,,<0.04,<0.03,<0.1,,2.7,,,6,
Großenlüder,Georgsbrunnen,50.58958781206518,9.54121351685263,13,Dolomite,Triassic,11.5,,,,,36.6,6633.0,338.8,1134.0,9647.0,2219,3762.0,0.524,315.9,0.721,,22.8,3.2,,,412.3,,6,
Großenlüder,Georgsbrunnen,50.58958781206518,9.54121351685263,13,Dolomite,Triassic,11,,,,,,8740.0,249.3,1475.0,13438.0,2782,2922.0,4.42,350,15.05,2.45,21.5,0.55,0.65,8.05,23.75,,6,
Groß-Gerau-Dornheim,Wolfskehlen IV,49.86885868030407,8.47983879004262,930,,Neogene/Paleogene,n.s.,,,,,,8590.0,122.0,203.0,13820.0,28.5,866.2,,,,,,,,,,,6,
Groß-Umstadt,Groß-Umstadt V,49.85369570711291,8.92036697204717,99,,Silurian,12,574.0,7.3,,,8.7,5.7,17.0,87.9,15.6,2.4,311.0,,0.7,,<0.01,<0.005,0.002,,31.4,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,15,,7.3,,,,,,,,,256.0,,,,,,,,,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,11,,7.6,,,,,,,,,323.0,,,,,,,,,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,11,432.0,6.6,,,,,,,,,201.0,,,,,,,,,,,6,
Gudensberg,Buchenborn,51.18781145444456,9.35481679006211,320,Sandstone,Triassic,14.9,668.0,,,,3.1,7.4,51.1,64.0,6.6,33.7,408.0,,2.7,,0,0.86,0.005,,4.1,,,6,
Hadamar,Heiligenborn,50.45053460989309,8.046053616017831,2,Limestone,Devonian,9.4,,7.3,,,,98.7,25.9,164.8,86.3,168,544.1,,2.2,,0.6,0.29,,,Traces,10.4,,6,
Hanau-Großauheim,Wasserwerk VI TB1,50.10161113048257,8.961919845696725,116.5,Sand and Gravel,Neogene/Paleogene,12.4,485.0,6.91,,,0.7,29.8,5.6,64.1,101.0,5.8,152.6,,5,,,1.4,0.09,,0,,,6,
Hanau-Großauheim,Wasserwerk VI TB2,50.10170112317029,8.962199321982276,126,Sand and Gravel,Neogene/Paleogene,12.8,210.0,6.79,,,0.5,5.3,4.3,40.1,9.0,8.6,134.2,,2.8,,,1.3,0.2,,0,,,6,
Hanau-Großauheim,Wasserwerk VI TB3,50.10017427580656,8.967232179240755,122.5,Sand and Gravel,Neogene/Paleogene,12.4,255.0,6.9,,,1.2,12.4,0.0,50.1,25.0,11.5,137.3,,3,,,1.5,0.1,,0,,,6,
Hanau-Wilhelmsbad,Wilhelmsbad,50.14102735200179,8.884251358306292,201,Marl,Neogene/Paleogene,17.2,2150.0,,,,,562.0,10.42,34.07,238.0,153.6,1067.8,,11.3,,1.24,2.62,0.12,,0,,,6,
Hauneck-Sieglos,Sieglos,50.81680606723602,9.730477628452151,456.5,,Permian,n.s.,,,,,,10149.0,216.0,1152.0,14660.0,4117,1037.0,,,,,82.1,,,,,,6,
Heidenrod-Grebenroth,Grebenrother Säuerling,50.19719520132516,7.938615587895922,4,Slate,Devonian,9,,,,,,4.0,55.0,26.0,6.0,10,342.0,,,,,6.1,,,,,,6,
