location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
,W19,30.86,101.29,,Metamorphic Rock,,45.4,1240,7.04,,25.025136984872802,,4.967992501360062,1.5880682987039703,3.363541094865013,0.08857545839210154,0.11252342286071204,14.483011236249688,,0.42142497244125704,,,,,,,,,10.0,
,W20,31.04,101.4,,Metamorphic Rock,,73,941,9.35,,25.097509106278824,,9.63198122312199,0.7179427072661798,0.3646175686214856,0.5726346967559943,0.05778575890068707,13.347979572838955,,0.4045675787735349,,,,,,,,,10.0,
,W21,30.49,101.53,,Metamorphic Rock,,32,—,6.37,,25.814806326190777,,5.436679246320396,2.446821641637523,3.1320175657467937,0.05145275035260931,0.0,14.157604856367424,,0.5902302657660308,,,,,,,,,10.0,
,W21,30.49,101.53,,Metamorphic Rock,,35.6,1260,6.79,,29.824166252770038,,5.158120553538403,2.198724542275252,2.7762612904835566,0.04849083215796897,0.022642098688319796,19.024760393858738,,0.5951665417678006,,,,,,,,,10.0,
,W21,30.49,101.53,,Metamorphic Rock,,34.36,2855,7.14,,22.812089141935076,,4.928757657373591,1.9928409792223825,3.041244573082489,0.04860366713681241,0.02450551738496773,12.247366954674776,,0.5287697930600563,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,55.2,2551.3,6.64,,45.96861249873792,,19.269441115306552,1.1956387574573133,0.3785119017915065,0.6705218617771509,0.07058088694565896,22.42475351050858,,1.9591644649511613,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,39.4,2188,8.08,,44.32547214922285,,18.141765582768578,1.1693067270109032,0.36835670442636853,0.5796332863187588,0.07288153237559859,22.069659503612115,,1.923868812710527,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,56,2140,9.56,,48.09923536518973,,20.15287756914826,1.096893643283275,0.357303258645641,0.5805359661495062,0.07089319175515302,23.863919445136418,,1.976812291071479,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,55.6,2699,8.81,,64.72470340259186,,29.54488146444621,1.2104505245834192,0.3615449872748141,0.5796897038081805,0.07412034145325838,31.05112034718307,,1.9028960338429037,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,55.4,2000,9.98,,46.45969263668794,,20.21118505736182,1.4942911891380375,0.16339983082988171,0.4804288032834414,0.01354407150392463,22.03493136316555,,2.0619123214052784,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,52.1,2152,8.24,,50.145753010813934,,19.96544692519529,1.4635078276074882,0.3469638164080044,0.5612285472496473,0.0,25.7928963826356,,2.0157095117179007,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,54.2,1830,9.72,,49.940796724343876,,18.935322961602008,1.127248919657235,0.4831970018390688,0.5648265162200281,0.010113470747449511,27.01056102581584,,1.8095268284622474,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,56.5,2465,7.73,,52.01871336357467,,20.40916548574281,1.6288006583007613,0.24267678027845702,0.5143300423131171,0.007151780137414116,27.112532941747187,,2.1040556750549255,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,56,1980,8.3,,50.64903072945874,,17.94654831025053,1.4966879242954125,2.800563900394231,0.6660084626234132,0.018155319591921716,25.92635962554575,,1.7947071867574804,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,55,—,6.63,,46.710181243161344,,16.73357396501026,1.5033532195021602,3.0836369080293426,0.42640338504936526,0.02228815323755986,23.150464134467885,,1.7904614778647665,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,55.2,2150,7.04,,48.851675466418286,,16.81791583029825,1.4489199753137214,2.827511352861919,0.431706629055007,0.016385592338122007,25.567958332787036,,1.7412777537642299,,,,,,,,,10.0,
,W22,30.54,101.62,,Metamorphic Rock,,54,56500,7.54,,53.848989813348894,,20.547748870377948,1.3637523143386134,2.669594291132292,0.5603385049365303,0.0072558817405788045,26.614250173722642,,2.0860497771002833,,,,,,,,,10.0,
,W23,30.55,101.62,,Metamorphic Rock,,72,1140,9.53,,30.02882038022353,,13.304627887120354,0.06892823584295905,0.2544230945537651,1.1415176304654442,0.018216739537788882,14.644966632140656,,0.596140160562564,,,,,,,,,10.0,
,W23,30.55,101.62,,Metamorphic Rock,,70.4,1374,7.6,,27.75405170611547,,12.072239612324944,0.07648631968730714,0.16126054194321074,0.7896191819464033,0.015500728711222154,14.050556568027167,,0.588388753475215,,,,,,,,,10.0,
,W23,30.55,101.62,,Metamorphic Rock,,70.9,1190,9.53,,28.422400534044584,,12.466066970920847,0.0761160255091545,0.7937022805529217,1.1794358251057826,0.025536123256298143,13.273844252730395,,0.6076990559691854,,,,,,,,,10.0,
,W23,30.55,101.62,,Metamorphic Rock,,72,—,6.84,,28.489826090578244,,12.83762355332931,0.07364739765480353,1.270347821747592,0.8951763046544429,0.020383093899646054,12.756814647769138,,0.6358332715233143,,,,,,,,,10.0,
,W23,30.55,101.62,,Metamorphic Rock,,71.9,1340,8.11,,26.439345166357622,,12.423221825325868,0.07451141740382637,1.0907729926643046,0.8391537376586742,0.020945242556735372,11.392862293663383,,0.5978776570848349,,,,,,,,,10.0,
,W23,30.55,101.62,,Metamorphic Rock,,72,30300,7.65,,26.68120899788228,,12.394643895725965,0.05969965027772064,1.193073506662009,0.8743582510578278,0.01763481157609827,11.548499429665272,,0.5932994529173902,,,,,,,,,10.0,
,W24,30.28,101.84,,Metamorphic Rock,,43.7,966,8.1,,19.94011618903403,,7.4589266207937985,0.23188644311869985,1.3082239632716202,1.1677009873060649,0.0059858421819696025,9.432902085982876,,0.33449024637899855,,,,,,,,,10.0,
,W24,30.28,101.84,,Metamorphic Rock,,39,2893,6.25,,19.918904579737863,,7.19998535000504,0.2994034149351985,1.7692499625729825,0.8893370944992948,0.0,9.42058147919917,,0.3403472785261763,,,,,,,,,10.0,
,W24,30.28,101.84,,Metamorphic Rock,,55.2,1170,6.92,,26.695338117704942,,9.81110336515343,0.20481382431598436,1.2176505813663352,1.0021438645980254,0.011232562981469914,14.032135411886564,,0.41625850740313514,,,,,,,,,10.0,
,W24,30.28,101.84,,Metamorphic Rock,,51.3,1115,6.62,,22.10911744057313,,9.43245667235717,0.19399300555441268,1.0855082588951543,0.9254160789844851,0.008182386008744534,10.032416973685935,,0.4311440650872288,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,48.5,1038.7,8.31,,15.374684745399389,,9.081865937843917,0.004937255708701913,0.12146314686361595,0.2974612129760225,0.1829065167603581,5.6060216202750714,,0.08002905497169953,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,47.6,930,8.8,,15.775429482171571,,9.56199255416616,0.004937255708701913,0.1091870851838914,0.2980535966149506,0.18021028523839266,5.540687155013045,,0.08036155024643014,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,53.4,872,9.61,,15.324651072666004,,9.00792000128405,0.004937255708701913,0.1107839712560507,0.2705218617771509,0.17249635644388925,5.680238885028385,,0.07775274116777456,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,53.8,1053,8.53,,14.726503662246225,,9.084040818330973,0.004937255708701913,0.11777034782174758,0.27531734837799715,0.1709348323964189,5.000098333573703,,0.0734047260366819,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,53,835,9.38,,17.058378299381864,,9.489144510542928,0.0,0.09380021657767353,0.22289846831263752,0.06503659169982302,7.134235161463728,,0.053263350785072494,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,53.1,813,8.79,,17.241100059266852,,9.019075333988784,0.0,0.09102025121014022,0.25209532299012694,0.07039960441390797,7.757863408110553,,0.05064613855333863,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,55,835,9.41,,20.407733912112473,,9.256726329003133,0.012178564081464718,0.11035979839313338,0.2260366713681241,0.06299188007495315,10.542296547836006,,0.19714412135565995,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,58.6,858,9.51,,15.892326275438785,,9.218404934821224,,0.09980537950995558,0.2837799717912553,0.06872787840932751,6.1330109084711095,,0.08859720243591153,,,,,,,,,10.0,
,W25,30.01,101.86,,Metamorphic Rock,,54.5,912,9.06,,19.885928757713323,,11.210029992036894,,0.10751534507709966,0.2933709449929478,0.16656256506350198,8.008394409408556,,0.10005550113432041,,,,,,,,,10.0,
