location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Rothenbrunnen,Rothenbrunnen,46.76984,9.42666,,1,,17.2,12.78,6.64,,,,79.0,48.0,154.0,10.0,96.0,783.0,,5.3,,,,,0.27,,,,5.0,
Saxon,Saxon,46.14504,7.171639999999999,7.0,6,,25.0,13.23,6.98,,,,102.0,51.3,156.0,54.0,505.0,353.0,0.7,9.9,,,,,1.7,,,,5.0,
Tenigerbad,Tenigerbad,46.6875,8.959,,8,,13.5,22.3,7.3,,,,4.4,73.4,586.0,2.3,1590.0,148.0,,2.1,,,,,1.56,,,,5.0,
Val d'Illiez,Val d'Illiez,46.20722,6.900930000000002,,5,,29.5,17.27,7.02,,,,21.4,83.0,375.0,4.1,1240.0,122.0,0.15,1.5,,,,,1.7,,,,5.0,
Val d'Illiez,Cascade,46.20722,6.900930000000002,,5,,23.1,14.299999999999999,6.8,,,,22.3,69.5,285.0,5.3,846.0,156.0,0.1,1.8,,,,,1.1,,,,5.0,
Val de Bagnes,Val de Bagnes,46.07518,7.235580000000001,,3,,17.4,9.71,7.57,,,,12.8,57.0,186.0,0.8,573.0,111.0,0.1,2.9,,,,,0.3,,,,5.0,
Vals,Obere Fassung,46.622011,9.181379,47.0,1,,24.9,18.17,7.15,,,,10.7,61.3,439.0,1.75,1020.0,382.0,0.03,1.52,,,,,,,,,5.0,
Ceneri base tunnel - Vigana north portal,Sp-N,46.1510041,8.991515,,8,,9.6,0.76,6.3,,,,3.82,2.0,7.11,2.34,13.47,31.51,,0.92,,,,,0.1,5.63,,,5.0,
Ceneri base tunnel ,Sp-S,46.07655436,8.95835,,8,,8.4,0.84,6.65,,,,3.02,2.18,20.8,0.85,20.26,44.59,,1.58,,,,,0.07,2.83,,,5.0,
Brennerbad,6,47.00229052,11.46095773,,8,,21.6,,,,,,,,,,,,,,,,,,,,,,5.0,
