location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Bovernier - Wallis,,46.08115,7.098660000000002,,9,,21.1,3.25,8.21,,5.632293147342555,,1.4571699263267934,0.05760131660152232,1.0479564848545335,0.5641748942172072,0.7807620237351655,1.4913925345150842,0.021613832853025934,0.053710775148791634,,,,,157.91135909043055,,,,5.0,
Brigerbad - Wallis,BRIGE-Q4,46.30173,7.92536,,8,,16.1,6.47,7.5,,11.218880654934026,,1.2831794873624003,0.6665295206747582,2.9941613852986673,0.38928067700987307,2.550489277534874,3.11389650063589,0.023054755043227664,0.18670888504103758,,,,,11.58016633329824,,,,5.0,
Brigerbad - Wallis,BRIGE-Q6,46.30225,7.92939,,8,,22.5,7.04,6.63,,12.199456854637326,,2.914339852653587,0.41143797572515944,2.5774739258446027,0.8208744710860366,2.789922964813658,2.3747558049586344,0.053314121037463975,0.23786200423036297,,,,,19.47573428781977,,,,5.0,
Combioula - Wallis,S1,46.18651,7.41623,,3,,28.0,46.5,7.06,,73.42341013872309,,18.008010432814704,4.089693478708085,13.74819102749638,14.019746121297601,18.811159691859253,3.9005650902702205,0.08645533141210374,0.6701058613801623,,,,,89.48310348457731,,,,5.0,
Combioula - Wallis,S4,46.18736,7.41597,,3,,24.9,42.2,6.58,,66.85806921771172,,14.96317775093782,3.9703764657477887,13.798093717251358,11.368124118476727,18.155319591921714,3.8841761613195054,0.07204610951008646,0.5677996230015115,,,,,78.95567954521528,,,,5.0,
Gletsch,Gletsch,46.5627,8.36098,,8,,18.6,2.46,,,4.319455582897987,,2.192279530951355,0.013988891174655422,0.16966914516692447,0.3413258110014104,0.7484905267541121,0.5686958345898179,0.01440922190201729,0.10742155029758327,,,,,163.17507106011158,,,,5.0,
Lavey-les-Bains,Q8,46.2077,7.011839999999999,,1,,55.0,7.21,,,11.199532831374007,,1.1309378532685561,0.8146471919358157,2.779579819352263,0.6121297602256699,2.31105559025609,3.474452937551625,,0.07672967878398805,,,,,,,,,5.0,
Leukerbad,Blisch,46.38643,7.64338,,6,,45.5,16.86,7.29,,29.80958704898976,,0.826454585080868,2.345196461633409,11.27800788462498,0.1692524682651622,13.325005205080158,1.6552818240222364,0.01440922190201729,0.048595463229859095,,,,,147.3839351510685,,,,5.0,
Leukerbad,Fischweiher,46.38173,7.632639999999999,,1,,45.9,17.169999999999998,6.59,,31.476341791317203,,0.9569474143041629,2.423369677021189,11.826937471929735,0.21156558533145273,14.001665625650634,1.8683379003815341,0.01440922190201729,0.020461247675730147,,,,,152.64764712074955,,,,5.0,
Leukerbad,Fussbad,46.3815,7.63134,,1,,37.3,17.27,7.03,,31.56331994697288,,1.0265435898899202,2.47685661386546,11.951694196317181,0.25105782792665726,14.022485946283572,1.6552818240222364,0.01440922190201729,0.02813421555412895,,,,,136.8565112117065,,,,5.0,
Leukerbad,Heilbad,46.38397,7.6346,,1,,43.6,16.25,6.56,,29.06651458581469,,0.8612526728737466,2.27113762600288,11.128299815360046,0.1861777150916784,12.814907349573183,1.6388928950715211,0.021613832853025934,0.017903591716263878,,,,,126.32908727234445,,,,5.0,
