location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Bad Soden-Salmünster,König-Heinrich-Sprudel,50.28858692826307,9.361685439226262,538.8,Limestone,Permian,23.7,131000.0,5.91,217.569,3352.0792590916567,0.006250390649415589,1518.0665799643311,16.457519029006377,67.36863116922001,1650.2115655853313,29.35665209244222,16.683929671828086,3.7031700288184437,48.083932037965845,674.5035380050217,665.2622241933695,0.5372011818426,0.060067712694309945,35.26687019686283,0.029029963760928573,145.94802202022788,,6,
Bad Soden-Salmünster,Ottoquelle,50.28892622416593,9.36814280025713,6.8,Sand and Gravel,Quaternary,n.s.,,,,643.758547697293,,276.8187883923497,6.644723307961325,22.75562652826987,296.1918194640338,8.895481990422653,26.69756526071508,,4.0922495351460295,,342.6100454595853,0.8434058554928822,,284.240446362775,,192.03687107924722,,6,
Bad Soden-Salmünster,Ottoquelle,50.28892622416593,9.36814280025713,6.8,Sand and Gravel,Quaternary,n.s.,,,,424.3380900219223,,185.6401267483204,6.462849475589779,10.95953105611559,197.790789294672,6.3980218325108815,11.030673609957311,,5.281249069558298,,,0.4099788801474893,,,,364.8700550505697,,6,
Bad Soden-Salmünster,Ottoquelle,50.28892622416593,9.36814280025713,6.8,Sand and Gravel,Quaternary,13.5,,6.1,,143.60839679761813,,65.15941939216528,1.2524171981073853,2.1757572733170316,59.77433004231311,2.579637726420987,9.720273760669192,,2.4031735395145053,,0.0,0.1174500850568538,,,0.0,425.9377800537704,,6,
Bad Soden-Salmünster,Ottoquelle,50.28892622416593,9.36814280025713,6.8,Sand and Gravel,Quaternary,12.3,,6.3,,98.26413748322761,,45.02002608203676,0.910923678255503,1.2528070262987174,35.74047954866008,1.8446804080782842,11.434555728914004,,1.4665599271579584,,0.0,0.038678485092667206,0.0025483272052131494,,0.04193216987689683,510.9461016515171,,6,
Bad Soden-Salmünster,Pacificus-Sprudel,50.29044420855266,9.371382027963142,406,Dolomite,Permian,19.5,,,,1311.4122719393858,,527.1040348426294,29.45073030240691,46.53425819651679,648.9147826364826,2.8107432854465957,40.895682871929694,0.8069164265129682,13.581153144765885,410.86509929239895,216.21022286284511,0.49064374608290806,0.0018202337180093925,,,194.43093073870182,,6,
Bad Soden-Salmünster,Pacificus-Sprudel,50.29044420855266,9.371382027963142,406,Dolomite,Permian,n.s.,,,,1348.4015513571428,,557.2951273368511,22.90718696834638,45.73124217111647,671.000969193508,22.90485967868354,4.205066212492755,,22.25448871322635,,,2.102611082918292,,,,,,6,
Bad Soden-Salmünster,Pacificus-Sprudel,50.29044420855266,9.371382027963142,406,Dolomite,Permian,16,,6.4,,1301.3771949069821,,537.4564659610107,21.526434889940344,41.99311342881381,613.5119887165021,19.11305434103685,31.122576077408187,,15.803756173542071,19207.943391919653,0.0,1.308980213089802,0.03458444064217845,,0.0,298.29727307643066,,6,
Bad Soden-Salmünster,Pacificus-Sprudel,50.29044420855266,9.371382027963142,406,Dolomite,Permian,16,,6.2,,1263.0444191691915,,529.2354177199431,21.230199547418227,41.91825939418134,602.5387870239774,18.977722256922757,32.712302185627564,,14.744886606323035,,33.26311120966847,1.3841883785477662,0.04368560923222541,,0.0,225.70733580847522,,6,
Bad Soden-Salmünster,Trinksprudel I,50.28722393177667,9.36630553130069,122,Sandstone,Triassic,12.5,,5.9,,827.7746192773101,,316.98013146630575,30.199547418226704,27.596187434502717,406.77009873060643,11.034769935457005,19.80110395825412,,14.601657872592925,,0.0,0.48348106365834004,,,0.008063878822480159,299.57751888362566,,6,
Bad Soden-Salmünster,Trinksprudel I,50.28722393177667,9.36630553130069,122,Sandstone,Triassic,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Bad Soden-Salmünster,Trinksprudel I,50.28722393177667,9.36630553130069,122,Sandstone,Triassic,12.4,35800.0,5.83,265.818,763.3212757164436,0.025001562597662355,312.96530208720236,13.536309401357746,25.600079844303608,370.098730606488,9.952113262544243,17.70004326677243,0.6628242074927952,11.07465030448894,216.84546907098834,138.596296706952,1.1639358939923001,0.03094397320615967,5.79008316664912,0.004838327293488095,170.27269235693254,,6,
Bad Soden-Salmünster,Trinksprudel I,50.28722393177667,9.36630553130069,122,Sandstone,Triassic,12.8,38700.0,5.68,455.526,775.2993091298077,0.006250390649415589,315.79264672037374,14.071178769800452,26.44842557013823,375.17630465444284,10.410160316468874,19.502825451351104,0.8069164265129682,11.407145579219556,219.12805295594612,138.596296706952,1.1102157758080402,0.032764206924169065,6.842825560585325,0.016127757644960317,160.03072589937267,,6,
Bad Soden-Salmünster,Trinksprudel I,50.28722393177667,9.36630553130069,122,Sandstone,Triassic,12.4,37900.0,5.82,277.818,791.1695693835139,0.024064004000250015,322.4477810107618,14.318041555235549,28.244922401317428,382.9619181946403,10.764105767228815,20.78116190950689,0.8933717579250721,10.435236314622374,,36.58942233063533,,,203.70565322665544,0.08273539671864642,,,6,
Bad Soden-Salmünster,Trinksprudel II,50.28722393177667,9.36630553130069,30,Sandstone,Triassic,11.3,5480.0,6.15,336.621,100.01321053326672,0.01562597662353897,44.80253803333127,0.7817321538778029,1.447178002894356,44.00564174894217,1.7072662919008952,5.506680127440311,,1.6624763736530743,,20.512251912628894,0.03939475333512401,0.023663038334122102,,0.016127757644960317,,,6,
Bad Soden-Salmünster,Trinksprudel II,50.28722393177667,9.36630553130069,30,Sandstone,Triassic,12.1,7840.0,5.98,320.037,150.15664534656938,0.19813738358647415,66.68183573310371,1.6457519029006378,3.082738659613753,67.3342736248237,2.4151571934207787,6.063903711764628,0.19452449567723343,2.423634787190236,,18.294711165317665,,,186.86177492367614,0.10966875198573016,,,6,
Bad Soden-Salmünster,Trinksprudel Mischung,50.28722393177667,9.36630553130069,122,Sandstone,Triassic,11.3,13335.0,5.8,237.0,298.1801187443636,0.011875742233889618,128.05696307779343,4.274840567784406,7.804780677678527,138.16643159379407,4.3920466375182174,10.42008102686473,0.3645533141210374,4.1919981175652135,60.94498972837251,17.740325978489857,0.20592711970633001,0.009101168590046962,7.895567954521528,0.00709621336378254,199.71834592241711,,6,
Bad Soden-Salmünster-Romsthal,Tiefbohrung,50.31105440599528,9.364102331042115,110,Sandstone,Triassic,15,,7.45,,6.84298336266245,0.13438339896243515,0.5654689266342781,0.7858465336350546,1.130295922950247,0.6826516220028208,0.19987507807620236,3.2096078457080672,,0.1918241969599701,,,0.0,,,0.07741323669580952,,,6,
Bad Sooden-Allendorf,Betriebsbrunnen,51.26861227933642,9.963260531342788,35.4,Dolomite,Permian,13.3,72300.0,6.73,110.0,1656.2120991140998,0.009375585974123381,782.9569753397697,11.725982308167044,28.94356005788712,784.7672778561354,36.22735790131168,5.932792280158907,0.17291066282420747,5.013005680553886,148.3679525222552,33.26311120966847,0.0021488047273704003,0.0027303505770140883,100.01052742393935,8.063878822480159e-05,185.63564204327233,,6,
Bad Sooden-Allendorf,Gradierwerksbrunnen,51.26966829209575,9.966005154422591,200,Limestone,Permian,13,,,,3460.080721378578,,1645.340586066785,20.530754988685455,44.33853984729777,1674.132581100141,54.49718925671455,6.506404793433939,,14.68094520733638,,,0.05372011818426001,,,,,,6,
Bad Sooden-Allendorf,Gradierwerksbrunnen,51.26966829209575,9.966005154422591,286,Limestone,Permian,17.4,138500.0,6.32,100.0,3738.0462613607287,0.08438027376711045,1796.4512823073603,20.448467393540422,44.662907330705124,1801.97461212976,55.17384967728503,6.752238727694667,0.5331412103746398,11.304839340840905,285.3229856197215,144.14014857523009,0.041185423941266,0.0067348647566347515,100.01052742393935,0.01774053340945635,149.78875944181283,,6,
Bad Sooden-Allendorf,Kurmittelhausbrunnen,51.27133433348533,9.971055479351008,18,Sandstone,Triassic,12.2,,,,1188.5011908348274,,557.508864051657,8.69368442707262,22.366385548181047,563.6671368124119,26.70206121174266,5.816430884608828,,3.452835545279462,,,0.0068045483033396005,,,0.08547711551828968,201.51069005249008,,6,
Bad Vilbel,Adriansprudel,50.18709853688349,8.74187785412902,43,Sandstone,Permian,11,,,,34.241446840437334,,5.132717949449601,2.262908866488377,5.489295873047557,4.739069111424541,0.9160941078492608,14.225590329220804,,1.457863896895773,,,0.017906706061420002,,,,,,6,
Bad Vilbel,Adriansprudel,50.18709853688349,8.74187785412902,43,Claystone,Permian,11,,,,34.241446840437334,,5.132717949449601,2.262908866488377,5.489295873047557,4.739069111424541,0.9160941078492608,14.225590329220804,,1.457863896895773,,,0.017906706061420002,,,,,,6,
Bad Vilbel,Brodscher Sprudel,50.18303168621961,8.744461912913996,75.79,Sandstone,Permian,10.5,,,,64.13415459957147,,13.880087268384473,2.5385723102242337,8.663106941464145,5.244005641748942,0.2946075369560691,32.1059118144511,0.03126801152737752,0.7048899824289034,18.089477288290343,34.039250471227405,0.4353120243531202,0.003749681459099348,,,180.51465881449238,,6,
Bad Vilbel,Brodscher Sprudel,50.18303168621961,8.744461912913996,75.79,Claystone,Permian,10.5,,,,64.13415459957147,,13.880087268384473,2.5385723102242337,8.663106941464145,5.244005641748942,0.2946075369560691,32.1059118144511,0.03126801152737752,0.7048899824289034,18.089477288290343,34.039250471227405,0.4353120243531202,0.003749681459099348,,,180.51465881449238,,6,
Bad Vilbel,Chattiaquelle,50.18705776085698,8.743768376216222,18,Sandstone,Permian,11,,,,47.06731748645956,,8.960507606666253,2.715490639786052,6.512301013024602,4.541607898448519,0.7703518634186967,22.5183883782827,,0.8696030262185312,,,0.17906706061420002,,,,,,6,
Bad Vilbel,Chattiaquelle,50.18705776085698,8.743768376216222,18,Claystone,Permian,11,,,,47.06731748645956,,8.960507606666253,2.715490639786052,6.512301013024602,4.541607898448519,0.7703518634186967,22.5183883782827,,0.8696030262185312,,,0.17906706061420002,,,,,,6,
Bad Vilbel,Elisabethenquelle (alt),50.18305610074411,8.743299693904849,60,Sandstone,Permian,11,,,,53.947340869616475,,12.222828337248627,2.715490639786052,6.462398323269624,7.559943582510578,0.6766604205704768,23.14116767840988,,1.1509451817598206,,,0.017906706061420002,,,,,,6,
Bad Vilbel,Elisabethenquelle (alt),50.18305610074411,8.743299693904849,60,Claystone,Permian,11,,,,53.947340869616475,,12.222828337248627,2.715490639786052,6.462398323269624,7.559943582510578,0.6766604205704768,23.14116767840988,,1.1509451817598206,,,0.017906706061420002,,,,,,6,
Bad Vilbel,Elisabethenquelle (alt),50.18305610074411,8.743299693904849,60,Sandstone,Permian,11,,,,53.38609185886237,,12.231527859196845,3.320304464102037,6.190428664104995,7.173483779971791,0.8702894024567978,23.600057689029907,,,,,,,,,,,6,
Bad Vilbel,Elisabethenquelle (alt),50.18305610074411,8.743299693904849,60,Claystone,Permian,11,,,,53.38609185886237,,12.231527859196845,3.320304464102037,6.190428664104995,7.173483779971791,0.8702894024567978,23.600057689029907,,,,,,,,,,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,60,Sandstone,Permian,n.s.,,,,63.72857490870973,,12.735230179998764,2.6953301789755195,9.11098358201507,5.2730606488011285,0.37278784093275036,32.06952839218051,0.09221902017291066,0.7534854456587626,45.76580689340333,31.599955649185052,0.38624764974482945,0.015107939859477955,,,147.22826782742288,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,60,Claystone,Permian,n.s.,,,,63.72857490870973,,12.735230179998764,2.6953301789755195,9.11098358201507,5.2730606488011285,0.37278784093275036,32.06952839218051,0.09221902017291066,0.7534854456587626,45.76580689340333,31.599955649185052,0.38624764974482945,0.015107939859477955,,,147.22826782742288,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Sandstone,Permian,10.8,,6.3,,82.57850800152164,,20.217689007662496,3.4149351985188234,9.606267777833224,11.029619181946403,0.37268373932958565,36.196588480549615,0.3314121037463976,0.8747183381374638,,127.50859297039582,0.23994986122302803,0.005824747897630055,,,161.31097170656767,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Claystone,Permian,10.8,,6.3,,82.57850800152164,,20.217689007662496,3.4149351985188234,9.606267777833224,11.029619181946403,0.37268373932958565,36.196588480549615,0.3314121037463976,0.8747183381374638,,127.50859297039582,0.23994986122302803,0.005824747897630055,,,161.31097170656767,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Sandstone,Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Claystone,Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Sandstone,Permian,11.7,,6.0,,47.17685868698639,,11.34852638145255,2.0037029417815266,5.5242277558760415,4.992947813822284,0.305017697272538,21.87922014920481,0.08357348703170028,0.5882608706772416,14.266149280986076,65.41745204568133,0.17727639000805803,0.004004514179620663,20.528476681755976,0.012418373386619445,157.47023428498272,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Claystone,Permian,11.7,,6.0,,47.17685868698639,,11.34852638145255,2.0037029417815266,5.5242277558760415,4.992947813822284,0.305017697272538,21.87922014920481,0.08357348703170028,0.5882608706772416,14.266149280986076,65.41745204568133,0.17727639000805803,0.004004514179620663,20.528476681755976,0.012418373386619445,157.47023428498272,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Sandstone,Permian,11,,6.1,,101.7179975277629,,29.14339852653587,5.513268874717136,13.274115474824091,15.204513399153736,0.4372267332916927,36.66203406274993,,1.4834404564904355,,,,,,,,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Claystone,Permian,11,,6.1,,101.7179975277629,,29.14339852653587,5.513268874717136,13.274115474824091,15.204513399153736,0.4372267332916927,36.66203406274993,,1.4834404564904355,,,,,,,,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Sandstone,Permian,12.4,1720.0,5.7,90.0,33.100405011234216,0.08750546909181824,7.612081704692205,1.4194610162518,3.9922151803982233,3.3568406205923833,0.3227149698105351,15.487537858425876,0.05907780979827089,0.5038582240148548,10.271627482309976,60.98237055105888,0.13071895424836602,0.0034584440642178456,18.949363090851666,0.004838327293488095,117.3985405197798,,6,
Bad Vilbel,Hassiasprudel I,50.18368293140169,8.742176242133283,322.85,Claystone,Permian,12.4,1720.0,5.7,90.0,33.100405011234216,0.08750546909181824,7.612081704692205,1.4194610162518,3.9922151803982233,3.3568406205923833,0.3227149698105351,15.487537858425876,0.05907780979827089,0.5038582240148548,10.271627482309976,60.98237055105888,0.13071895424836602,0.0034584440642178456,18.949363090851666,0.004838327293488095,117.3985405197798,,6,
Bad Vilbel,Hermannsquelle,50.19016041030091,8.744241925561923,60,Sandstone,Permian,n.s.,,,,80.15575832002561,,15.920125165241982,3.04464102036618,8.732970707121114,8.180535966149506,0.29148448886112843,41.38204560055591,,1.0997920625704953,,,1.50416330915928,,,,,,6,
Bad Vilbel,Hermannsquelle,50.19016041030091,8.744241925561923,60,Claystone,Permian,n.s.,,,,80.15575832002561,,15.920125165241982,3.04464102036618,8.732970707121114,8.180535966149506,0.29148448886112843,41.38204560055591,,1.0997920625704953,,,1.50416330915928,,,,,,6,
Bad Vilbel,Hessenquelle II,50.19286506404615,8.747728499573043,56,Sandstone,Permian,8,,,,78.5525195875708,,16.83357496980505,2.427484056778441,11.627326712909825,7.672778561354019,0.4372267332916927,38.218982313067876,,1.04863894338117,,,0.28650729698272004,,,,,,6,
Bad Vilbel,Hessenquelle II,50.19286506404615,8.747728499573043,56,Claystone,Permian,8,,,,78.5525195875708,,16.83357496980505,2.427484056778441,11.627326712909825,7.672778561354019,0.4372267332916927,38.218982313067876,,1.04863894338117,,,0.28650729698272004,,,,,,6,
Bad Vilbel,Hessentalquelle,50.18458255802357,8.742451441588125,35,Sandstone,Permian,6,,,,67.0508927204967,,11.61386180087325,3.7029417815264347,6.662009082289535,10.126939351198871,0.489277534874037,30.36868534567529,,3.8364839391994026,,,0.25069388485988003,,,,,,6,
Bad Vilbel,Hessentalquelle,50.18458255802357,8.742451441588125,35,Claystone,Permian,6,,,,67.0508927204967,,11.61386180087325,3.7029417815264347,6.662009082289535,10.126939351198871,0.489277534874037,30.36868534567529,,3.8364839391994026,,,0.25069388485988003,,,,,,6,
Bad Vilbel,Ludwigquelle,50.18386644035172,8.743855413952438,30,Sandstone,Permian,11,,,,22.071067995361044,,4.610746632556421,0.9463073441678667,2.4701831428714005,2.8490832157968966,1.0306058713304185,9.68585700987269,,0.4603780727039283,,,0.017906706061420002,,,,,,6,
Bad Vilbel,Ludwigquelle,50.18386644035172,8.743855413952438,30,Claystone,Permian,11,,,,22.071067995361044,,4.610746632556421,0.9463073441678667,2.4701831428714005,2.8490832157968966,1.0306058713304185,9.68585700987269,,0.4603780727039283,,,0.017906706061420002,,,,,,6,
Bad Vilbel,Lunaquelle,50.17696834436791,8.734652672003236,8,Sandstone,Permian,10,,,,32.64224362118374,,8.00356019236209,1.8103270931907016,7.136084634961824,4.823695345557122,2.4359775140537163,7.997797327949024,,0.4348015131092656,,,0.0,,,,,,6,
Bad Vilbel,Lunaquelle,50.17696834436791,8.734652672003236,8,Claystone,Permian,10,,,,32.64224362118374,,8.00356019236209,1.8103270931907016,7.136084634961824,4.823695345557122,2.4359775140537163,7.997797327949024,,0.4348015131092656,,,0.0,,,,,,6,
Bad Vilbel,Sauerbrunnen,50.18413583445544,8.743713962895152,10.3,Sandstone,Permian,10,,,,33.69067903962706,,7.8295697533976965,2.880065830076116,3.4432855930934676,5.867418899858956,1.3012700395586092,12.1425574595849,,,,,0.09848688333781001,,,,128.02458071949815,,6,
Bad Vilbel,Sauerbrunnen,50.18413583445544,8.743713962895152,10.3,Claystone,Permian,10,,,,33.69067903962706,,7.8295697533976965,2.880065830076116,3.4432855930934676,5.867418899858956,1.3012700395586092,12.1425574595849,,,,,0.09848688333781001,,,,128.02458071949815,,6,
Bad Vilbel,Sportquelle,50.18467307767081,8.74273098694193,32,Sandstone,Permian,7,,,,30.18620839128848,,3.9147848766988482,2.8389220325036,4.690852836967912,7.785613540197461,0.38517593170934833,10.570859173211312,,,,,,,,,,,6,
Bad Vilbel,Sportquelle,50.18467307767081,8.74273098694193,32,Claystone,Permian,7,,,,30.18620839128848,,3.9147848766988482,2.8389220325036,4.690852836967912,7.785613540197461,0.38517593170934833,10.570859173211312,,,,,,,,,,,6,
Bad Vilbel,Venusquelle,50.19420655157764,8.744500452329492,30,Sandstone,Permian,8,,,,28.244199694615627,,4.871732291003011,1.6457519029006378,4.266679974050601,2.1438645980253876,0.2706641682281907,14.569757837185824,,0.33249527473061485,,,0.14325364849136002,,,,,,6,
Bad Vilbel,Venusquelle,50.19420655157764,8.744500452329492,30,Claystone,Permian,8,,,,28.244199694615627,,4.871732291003011,1.6457519029006378,4.266679974050601,2.1438645980253876,0.2706641682281907,14.569757837185824,,0.33249527473061485,,,0.14325364849136002,,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,n.s.,,,,138.4339981623031,,40.29183590317937,6.846327916066653,11.747093168321772,23.647390691114243,0.4326462627524464,54.28013268476878,0.47550432276657056,0.37290623889018193,24.76603515179183,149.68400044350815,0.16116035455278002,0.004550584295023481,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,n.s.,,,,138.4339981623031,,40.29183590317937,6.846327916066653,11.747093168321772,23.647390691114243,0.4326462627524464,54.28013268476878,0.47550432276657056,0.37290623889018193,24.76603515179183,149.68400044350815,0.16116035455278002,0.004550584295023481,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,11.5,,,,105.64864883243986,,24.445656674497254,5.7930466982102455,11.32541543989221,15.421720733427362,0.4736622943993337,47.56067181497554,,,,,0.40827289820037604,,,,220.2022788375368,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,11.5,,,,105.64864883243986,,24.445656674497254,5.7930466982102455,11.32541543989221,15.421720733427362,0.4736622943993337,47.56067181497554,,,,,0.40827289820037604,,,,220.2022788375368,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,11.3,,6.3,,121.35896862914046,,30.20474020421867,5.706644723307961,13.156844153899893,15.602256699576868,0.43202165313345825,53.96874303470519,,1.5908620067880188,,215.65583767601728,0.21129913152475605,0.010011285449051659,,,259.88989886058124,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,11.3,,6.3,,121.35896862914046,,30.20474020421867,5.706644723307961,13.156844153899893,15.602256699576868,0.43202165313345825,53.96874303470519,,1.5908620067880188,,215.65583767601728,0.21129913152475605,0.010011285449051659,,,259.88989886058124,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,n.s.,,,,0.0,,,,,,,,,,,,,,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,11.4,,6.3,,118.26478963509312,,29.491379404464656,5.307549886854557,12.982184739757471,15.255289139633284,0.4393087653549865,52.34623906858439,0.21757925072046108,1.4527485849768402,44.510385756676556,221.75407473112318,0.20592711970633001,0.007462958243838508,15.791135909043057,0.02741718799643254,249.64793240302137,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,11.4,,6.3,,118.26478963509312,,29.491379404464656,5.307549886854557,12.982184739757471,15.255289139633284,0.4393087653549865,52.34623906858439,0.21757925072046108,1.4527485849768402,44.510385756676556,221.75407473112318,0.20592711970633001,0.007462958243838508,15.791135909043057,0.02741718799643254,249.64793240302137,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,11,,6.1,,40.095273982340785,,9.917455020970415,1.7691832956181857,4.6159988023354455,4.259520451339915,0.2706641682281907,18.699767932766058,,0.562684311082579,,,,,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,11,,6.1,,40.095273982340785,,9.917455020970415,1.7691832956181857,4.6159988023354455,4.259520451339915,0.2706641682281907,18.699767932766058,,0.562684311082579,,,,,,,,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Sandstone,Permian,11.2,5350.0,6.3,30.0,114.34710411512867,0.009375585974123381,28.316943941455,5.101830898991977,12.750137232396826,15.035260930888574,0.41640641265875494,50.232067233942125,0.18731988472622477,1.4911134243688342,39.94521798676101,260.5610378090698,0.2686005909213,0.008191051731042266,13.68565112117065,0.004838327293488095,220.2022788375368,,6,
Bad Vilbel-Gronau,Friedrich-Karl-Sprudel,50.19125228508445,8.750257599663282,287,Claystone,Permian,11.2,5350.0,6.3,30.0,114.34710411512867,0.009375585974123381,28.316943941455,5.101830898991977,12.750137232396826,15.035260930888574,0.41640641265875494,50.232067233942125,0.18731988472622477,1.4911134243688342,39.94521798676101,260.5610378090698,0.2686005909213,0.008191051731042266,13.68565112117065,0.004838327293488095,220.2022788375368,,6,
Bad Vilbel-Gronau,Hassiasprudel II,50.19363966730288,8.774752466313563,181,Sandstone,Permian,12.9,,,,70.44301885549021,,16.79442712103806,2.4698621682781323,8.955037676530765,5.830747531734837,0.3052259004788674,34.597029014959816,0.0547550432276657,0.7483701337398301,26.249714677014374,115.86650404701184,0.24442653773838305,0.015836033346681714,,0.09660526829331231,188.58020739982075,,6,
Bad Vilbel-Gronau,Hassiasprudel II,50.19363966730288,8.774752466313563,181,Claystone,Permian,12.9,,,,70.44301885549021,,16.79442712103806,2.4698621682781323,8.955037676530765,5.830747531734837,0.3052259004788674,34.597029014959816,0.0547550432276657,0.7483701337398301,26.249714677014374,115.86650404701184,0.24442653773838305,0.015836033346681714,,0.09660526829331231,188.58020739982075,,6,
Bad Vilbel-Gronau,Hassiasprudel II,50.19363966730288,8.774752466313563,181,Sandstone,Permian,10,,6.3,,45.705136755028,,10.221938289158103,1.6868957004731537,6.287738909127201,3.328631875881523,0.23943368727878409,23.403390541621324,,0.5371077514879163,,,,,,,,,6,
Bad Vilbel-Gronau,Hassiasprudel II,50.19363966730288,8.774752466313563,181,Claystone,Permian,10,,6.3,,45.705136755028,,10.221938289158103,1.6868957004731537,6.287738909127201,3.328631875881523,0.23943368727878409,23.403390541621324,,0.5371077514879163,,,,,,,,,6,
Bad Vilbel-Massenheim,Römerbrunnen,50.19360877784692,8.719156102379229,0,Sand and Gravel,Quaternary,10.7,,6.6,,39.33429100480719,,6.515941939216528,1.2408969347870809,7.293028594241229,5.58787023977433,0.5505933791380387,17.73511557472696,,0.3644659742239432,,,0.046378368699077806,,,0.0,,,6,
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,14.25,Slate,Devonian,10.2,,,,40.54096960850795,,2.8208199917102252,5.081259000205719,6.300214581565946,0.12691114245416077,0.5447636893608161,24.91117200508712,,0.1895734597156398,,21.67646080496729,0.174930611514012,0.014252430012013543,,,355.3962360773268,,6,
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,14.25,Slate,Devonian,9.5,,,,35.22645064837882,,2.161396228035175,4.616334087636289,5.451868855731323,0.1720169252468265,0.518738288569644,21.682553001796226,,0.11348319492151833,,,0.20753872325185782,0.01164949579526011,,,290.8718473946998,,6,
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,14.25,Slate,Devonian,10,,,,33.04372234578478,,2.187929769977245,4.246039909483645,5.062627875642497,0.36276445698166426,0.5321673953778888,19.994493319872557,,0.12020983009491461,5.135813741154988,14.968400044350815,0.22114781985853701,0.017656267064691106,,,278.58148764562793,,6,
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,12.6,Slate,Devonian,7.6,,5.8,,18.09132944530672,,1.2005340288543136,2.260851676609751,2.8718997953989716,0.699576868829337,0.5741203414532583,10.03002451783771,,0.08082192831913408,2.624971467701438,24.94733340725136,0.14325364849136002,0.009101168590046962,,,193.5731660478812,,6,
Bad Wildungen,Badequelle,51.11239587128957,9.103337748868354,0,Slate,Devonian,11,1390.0,5.83,370.0,29.97535651133659,,2.1400823992620372,3.7975725159432216,4.815609561355357,0.6093088857545839,0.6037892983551947,17.70004326677243,,0.11560604936787532,,,0.18085773122034202,0.012486803305544433,,0.0,,,6,
Bad Wildungen,Georg-Viktor-Quelle ,51.11199264031706,9.101908855405632,3.59,Sand and Gravel,Quaternary,10.4,1600.0,,,32.80354232066377,,1.9695717690769317,4.3242131248714255,5.0800938170567385,0.12956276445698164,0.5349781386633354,20.076437964626134,0.013256484149855906,0.10662867695014872,,7.151568910078723,0.18766227952368164,0.013724562233790817,,,360.2611701446678,,6,
