location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Yukon,Deca West,64.14593,-128.45046,,,,,,7.4,,34.630396353207765,,3.566803998770062,4.608105328121786,7.111133290084335,3.4414668547249643,14.24109931292942,1.6208650732257346,,0.040922495351460295,,,,,,,,,7,
Yukon,Snail,64.167,-128.25,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Mountain 1,64.009,-129.00417,,,,,,7.9,,33.70820219403717,,3.479808779287865,4.196667352396626,8.732970707121114,3.2157968970380817,12.304809494066209,1.7372264687758125,,0.040922495351460295,,,,,,,,,7,
Yukon,Mountain 2,64.009,-129.00861,,,,,,7.87,,58.079322717149815,,18.268996091261293,2.674346842213536,9.731024502220668,15.091678420310295,10.483031438684156,1.6716707529729515,,0.15857466948690863,,,,,,,,,7,
Yukon,Ekwi (Godlin R.) HS,64.08333,-128.41667,,,,,,7.5,,517.1356912828159,,254.46101698542515,2.715490639786052,6.487349668147113,234.47108603667135,12.398500936914429,4.556122248298829,,2.0461247675730148,,,,,,,,,7,
Yukon,Morin South WS,59.96917,-134.22623,,,,,,8.2,,4.452656914774936,,0.07829569753397697,0.56778440650072,1.472129347771845,0.0028208744710860366,0.05205080158234437,2.2616721951986993,,0.017903591716263878,,,,,,,,,7,
Yukon,Jones Lake WS,59.87721,-133.98356,,,,,,7.6,,3.9467248997069704,,0.10439426337863594,0.40320921621065625,1.447178002894356,0.0028208744710860366,0.09265042681657297,1.8683379003815341,,0.02813421555412895,,,,,,,,,7,
Yukon,Atlin WS,59.40394,-133.57545,,,,,,8.2,,5.187598842066379,,0.14789187311973426,0.761160255091545,1.6717401067917559,0.005641748942172073,0.12492192379762648,2.4583393426072817,,0.017903591716263878,,,,,,,,,7,
Yukon,Nakina WS,59.27227,-132.62351,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Blue River WS,59.64472,-129.73254,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Deer River HS,59.50406,-125.95633,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Toad River HS ,58.92503,-125.07669,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Lepine Creek WS,59.4963,-124.85186,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Grayling River HS,59.61295,-125.55107,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Glacier Lake,62.00365,-127.02467,,,,,,6.4,,4.229958689142061,,0.05219713168931797,0.4525817732976754,1.447178002894356,,1.7593170934832396,0.4982234401017424,,0.020461247675730147,,,,,,,,,7,
Yukon,Deca East,64.146,-128.432,,,,,,7.3,,16.425570239973666,,0.12179330727507527,2.4686278543509568,3.8674584560107785,0.05077574047954866,8.609202581719758,1.2898087084212873,,0.017903591716263878,,,,,,,,,7,
Yukon,Chena HS,65.0309834,-146.0524335,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Big Windy HS,65.184661,-144.692004,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Circle HS,65.489454,-144.622314,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Flat Charley HS,65.102092,-142.732627,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Charley River HS,64.488981,-143.081535,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Kianga HS,60.889151,-142.289668,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Lituya Bay HS,58.665373,-137.488566,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Mud-Neka HS,58.122279,-135.892103,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Tenakee Head HS,58.005582,-135.926934,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Lisianski HS,57.839992,-136.035412,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Peril HS,57.769868,-135.845988,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,White Sulphur HS,57.806075,-136.338884,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Tenakee HS,57.778095,-135.219618,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Goddard HS,56.846531,-135.379772,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Gut Bay HS,56.718592,-134.714728,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Baranoff HS,57.0896723,-134.8305897,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Chief Shakes HS,56.726836,-132.05231,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Mt. Rynda HS,56.6506976,-132.2534895,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Twin Lakes HS,56.7088271,-132.1978004,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Vank Island HS,56.4570945,-132.6023179,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
Yukon,Unuk River HS,56.1482276,-130.9767313,,,,,,,,0.0,,,,,,,,,,,,,,,,,,7,
